id,season,age,tm,lg,pos,g,gs,mp,fg,fga,fg%,3p,3pa,3p%,2p,2pa,2p%,efg%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,player_id
8636,1960-61,28,lal,nba,pg,7,"",6.6,0.7,3.4,.208,,,,,,,,0.1,0.6,.250,,,0.9,1.7,,,,1.0,1.6,5823
8637,1988-89,25,uta,nba,pg,3,0,1.7,0.0,0.0,"",0.0,0.0,"",0.0,0.0,"","",0.0,0.0,"",0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.7,0.0,5824
8638,1980-81,22,chi,nba,pg,5,"",8.4,1.4,3.6,.389,0.0,0.2,.000,1.4,3.4,.412,.389,1.0,1.4,.714,1.0,0.2,1.2,0.8,0.4,0.0,1.0,0.8,3.8,5826
8639,1984-85,26,lal,nba,pg,9,0,6.0,0.7,1.7,.400,0.0,0.0,"",0.7,1.7,.400,.400,0.8,1.0,.778,0.2,0.7,0.9,1.0,0.0,0.0,0.4,0.8,2.1,5826
8640,2012-13,23,mem,nba,pf,5,0,2.2,0.2,0.4,.500,0.0,0.0,"",0.2,0.4,.500,.500,0.0,0.0,"",0.4,0.2,0.6,0.0,0.2,0.2,0.0,0.2,0.4,5828
8641,2013-14,24,mem,nba,pf,3,0,7.7,1.0,2.3,.429,0.3,0.7,.500,0.7,1.7,.400,.500,0.7,0.7,1.000,0.7,2.0,2.7,0.7,0.3,0.0,0.0,0.7,3.0,5828
8642,2014-15,25,mem,nba,pf,4,0,2.3,0.5,1.0,.500,0.0,0.0,"",0.5,1.0,.500,.500,0.0,0.0,"",0.5,0.8,1.3,0.0,0.0,0.0,0.0,0.3,1.0,5828
8643,2018-19,29,det,nba,pf,1,0,5.0,1.0,2.0,.500,0.0,0.0,"",1.0,2.0,.500,.500,0.0,1.0,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5828
8644,1949-50,29,syr,nba,"",9,"","",1.4,4.1,.351,,,,,,,,0.6,0.6,1.000,,,"",1.4,,,,1.2,3.4,5829
8645,1982-83,22,por,nba,pg,7,"",19.1,2.7,6.0,.452,0.0,0.0,"",2.7,6.0,.452,.452,0.6,0.7,.800,0.4,1.6,2.0,4.4,1.0,0.0,0.6,1.9,6.0,5830
8646,1983-84,23,por,nba,pg,5,"",15.0,1.6,6.0,.267,0.4,0.6,.667,1.2,5.4,.222,.300,1.6,2.0,.800,2.0,1.0,3.0,1.8,0.8,0.0,0.6,1.2,5.2,5830
8647,1984-85,24,den,nba,pg,11,8,31.1,4.5,11.1,.402,0.0,0.2,.000,4.5,10.9,.408,.402,4.4,5.7,.762,2.1,4.4,6.5,8.5,2.4,0.2,3.1,3.0,13.3,5830
8648,1985-86,25,den,nba,pg,10,10,34.7,5.9,13.1,.450,0.8,1.4,.571,5.1,11.7,.436,.481,1.7,2.4,.708,1.5,3.3,4.8,5.3,2.0,0.2,2.3,3.3,14.3,5830
8649,1986-87,26,den,nba,pg,3,3,33.0,6.3,16.7,.380,0.7,2.7,.250,5.7,14.0,.405,.400,2.0,3.0,.667,1.7,4.3,6.0,7.3,2.3,0.0,0.7,2.3,15.3,5830
8650,1987-88,27,den,nba,sg,7,7,39.0,6.4,14.0,.459,0.4,1.0,.429,6.0,13.0,.462,.474,3.7,4.7,.788,2.3,7.0,9.3,7.0,1.9,0.6,0.6,2.1,17.0,5830
8651,1988-89,28,den,nba,sg,2,2,29.0,4.5,12.0,.375,1.0,1.5,.667,3.5,10.5,.333,.417,1.0,1.0,1.000,1.0,5.5,6.5,9.5,2.0,0.0,3.0,2.0,11.0,5830
8652,1989-90,29,den,nba,sg,3,3,37.7,6.3,17.0,.373,0.3,2.3,.143,6.0,14.7,.409,.382,4.3,4.7,.929,3.7,7.0,10.7,7.0,2.7,0.3,1.7,2.3,17.3,5830
8653,1983-84,23,det,nba,pf,5,"",20.2,3.0,3.8,.789,0.0,0.0,"",3.0,3.8,.789,.789,2.0,3.2,.625,2.2,2.6,4.8,0.2,0.2,0.4,0.6,3.0,8.0,5831
8654,1985-86,25,atl,nba,pf,9,0,20.0,2.4,4.1,.595,0.1,0.1,1.000,2.3,4.0,.583,.608,0.8,1.0,.778,1.7,2.9,4.6,0.3,0.4,1.0,1.0,2.6,5.8,5831
8655,1986-87,26,atl,nba,pf,9,0,12.0,0.8,2.0,.389,0.0,0.1,.000,0.8,1.9,.412,.389,1.6,2.0,.778,1.3,2.4,3.8,0.3,0.0,0.3,0.4,2.3,3.1,5831
8656,1987-88,27,atl,nba,pf,12,0,13.6,2.0,4.2,.480,0.0,0.0,"",2.0,4.2,.480,.480,1.0,1.3,.750,1.2,1.0,2.2,0.6,0.4,0.4,0.7,2.1,5.0,5831
8657,1988-89,28,atl,nba,pf,5,0,15.4,0.6,2.2,.273,0.2,0.2,1.000,0.4,2.0,.200,.318,1.8,2.0,.900,1.2,2.2,3.4,0.4,0.0,0.6,0.6,3.0,3.2,5831
8658,1990-91,30,chi,nba,pf,17,0,11.3,1.2,2.4,.512,0.0,0.0,"",1.2,2.4,.512,.512,0.2,0.4,.500,1.3,1.1,2.4,0.4,0.6,0.4,0.1,1.6,2.6,5831
8659,1991-92,31,chi,nba,pf,22,0,8.7,1.1,2.6,.439,0.0,0.0,.000,1.1,2.5,.446,.439,0.6,1.3,.500,0.8,1.1,1.9,0.4,0.2,0.3,0.5,1.4,2.9,5831
8660,1994-95,34,den,nba,pf,3,0,11.7,1.0,2.0,.500,0.0,0.0,"",1.0,2.0,.500,.500,0.3,0.7,.500,2.0,1.0,3.0,0.3,1.0,0.7,0.7,1.3,2.3,5831
8661,1967-68,22,sfw,nba,sg,1,"",4.0,2.0,3.0,.667,,,,,,,,0.0,0.0,"",,,0.0,0.0,,,,0.0,4.0,5832
8662,1968-69,23,sfw,nba,sg,5,"",11.8,2.2,5.6,.393,,,,,,,,0.2,0.6,.333,,,1.0,1.2,,,,2.4,4.6,5832
8663,1948-49,28,blb,baa,"",3,"","",5.0,11.7,.429,,,,,,,,2.3,3.3,.700,,,"",1.0,,,,4.3,12.3,5834
8665,1967-68,24,ina,aba,sg,3,"",38.7,7.0,16.3,.429,0.0,3.0,.000,7.0,13.3,.525,.429,9.3,9.7,.966,"","",6.3,2.3,"","",3.3,3.3,23.3,5835
8666,1968-69,25,ina,aba,sg,17,"",42.8,8.5,19.2,.440,0.3,1.0,.294,8.2,18.2,.448,.448,6.8,7.8,.872,"","",4.1,4.6,"","",2.5,4.0,24.1,5835
8667,1969-70,26,ina,aba,pg,14,"",38.0,6.4,16.7,.380,0.7,2.0,.357,5.6,14.7,.383,.402,6.9,8.3,.836,"","",4.1,3.9,"","",2.4,3.6,20.4,5835
8668,1970-71,27,ina,aba,sg,11,"",34.9,3.5,9.7,.364,0.3,2.1,.130,3.3,7.6,.429,.379,2.5,3.4,.757,2.0,2.4,4.4,4.7,"","",2.2,3.6,9.9,5835
8669,1971-72,28,ina,aba,pg,20,"",40.3,7.1,16.1,.441,0.4,1.7,.206,6.8,14.4,.469,.452,4.6,5.4,.852,"","",4.1,4.4,"","",2.3,3.5,19.2,5835
8670,1972-73,29,ina,aba,sg,18,"",35.4,5.7,14.4,.392,0.3,1.5,.222,5.3,12.9,.412,.404,3.8,4.4,.863,1.7,1.9,3.7,5.1,"","",2.7,3.2,15.5,5835
8671,1973-74,30,ina,aba,pg,14,"",39.1,6.4,14.6,.441,0.4,1.4,.316,6.0,13.2,.454,.456,4.1,4.8,.866,1.4,2.1,3.6,4.4,1.7,0.1,2.4,2.5,17.4,5835
8672,1974-75,31,ssl,aba,pg,9,"",44.8,9.4,19.6,.483,0.7,2.0,.333,8.8,17.6,.500,.500,6.7,8.1,.822,2.3,2.8,5.1,2.9,1.8,0.1,2.6,2.0,26.2,5835
8673,1947-48,30,blb,baa,"",11,"","",2.1,9.9,.211,,,,,,,,2.0,2.6,.759,,,"",0.8,,,,4.5,6.2,5836
8674,1968-69,22,mnp,aba,c,7,"",18.7,2.9,7.4,.385,0.0,0.0,"",2.9,7.4,.385,.385,1.4,2.7,.526,"","",6.7,1.6,"","",0.7,4.0,7.1,5839
8675,1999-00,22,uta,nba,sg,8,0,13.3,1.3,3.4,.370,0.3,0.8,.333,1.0,2.6,.381,.407,0.5,0.6,.800,0.3,1.6,1.9,0.3,0.4,0.9,0.4,3.0,3.3,5840
8676,2001-02,24,uta,nba,sg,4,0,14.0,2.0,5.8,.348,0.3,1.3,.200,1.8,4.5,.389,.370,0.0,1.0,.000,0.3,0.5,0.8,0.5,0.5,0.3,0.8,2.5,4.3,5840
8677,1987-88,24,det,nba,sg,10,0,1.7,0.2,0.6,.333,0.0,0.1,.000,0.2,0.5,.400,.333,0.0,0.0,"",0.3,0.5,0.8,0.1,0.0,0.0,0.0,0.2,0.4,5841
8678,1999-00,20,sea,nba,sf,5,5,31.4,5.2,11.8,.441,1.8,3.8,.474,3.4,8.0,.425,.517,3.2,4.0,.800,2.4,3.8,6.2,0.6,1.0,0.6,2.0,2.2,15.4,5842
8679,2001-02,22,sea,nba,sf,3,2,26.3,4.0,10.7,.375,0.3,2.0,.167,3.7,8.7,.423,.391,4.3,4.3,1.000,1.3,2.3,3.7,0.7,0.3,0.0,0.7,3.3,12.7,5842
8680,2004-05,25,sea,nba,sf,8,8,39.0,5.4,13.3,.406,0.6,3.1,.200,4.8,10.1,.469,.429,5.5,6.3,.880,1.4,4.0,5.4,1.6,0.4,0.4,2.0,3.1,16.9,5842
8681,2007-08,28,orl,nba,pf,10,10,41.7,7.1,16.3,.436,2.1,6.8,.309,5.0,9.5,.526,.500,3.2,3.9,.821,2.4,4.8,7.2,3.4,1.1,0.5,2.3,1.8,19.5,5842
8682,2008-09,29,orl,nba,pf,24,24,41.1,6.5,14.5,.448,2.2,5.5,.394,4.3,9.0,.481,.523,3.8,4.8,.784,1.2,5.2,6.4,2.9,1.0,0.5,2.1,2.1,19.0,5842
8683,2009-10,30,orl,nba,pf,14,14,36.6,4.7,10.2,.462,2.0,5.4,.373,2.7,4.9,.559,.559,1.4,1.8,.800,1.1,4.6,5.6,2.3,1.1,0.7,1.8,2.7,12.9,5842
8684,2012-13,33,mia,nba,pf,11,0,4.3,0.7,1.8,.400,0.0,0.4,.000,0.7,1.5,.500,.400,0.1,0.2,.500,0.1,0.5,0.6,0.4,0.2,0.2,0.5,0.5,1.5,5842
8685,2013-14,34,mia,nba,sf,18,8,17.7,1.9,4.7,.412,1.2,3.3,.373,0.7,1.4,.500,.541,0.2,0.2,.750,0.2,1.8,2.1,0.3,0.4,0.3,0.3,1.6,5.3,5842
8686,1987-88,22,bos,nba,sg,12,0,5.8,1.1,2.8,.382,0.0,0.1,.000,1.1,2.8,.394,.382,0.3,0.4,.600,0.8,0.6,1.3,0.3,0.3,0.2,0.0,1.1,2.4,5843
8687,1988-89,23,bos,nba,sf,3,3,41.7,8.7,18.3,.473,0.0,0.7,.000,8.7,17.7,.491,.473,3.0,4.3,.692,1.7,5.3,7.0,3.7,1.7,0.0,2.7,3.7,20.3,5843
8688,1989-90,24,bos,nba,sg,5,5,40.0,7.4,12.4,.597,0.0,0.2,.000,7.4,12.2,.607,.597,5.4,7.0,.771,1.8,3.2,5.0,4.4,1.4,0.4,2.4,2.8,20.2,5843
8689,1990-91,25,bos,nba,sg,11,11,42.0,8.6,17.7,.487,0.0,0.4,.000,8.6,17.4,.497,.487,5.1,6.2,.824,1.6,4.5,6.2,2.9,1.1,0.5,1.8,3.0,22.4,5843
8690,1991-92,26,bos,nba,sg,10,10,40.8,11.5,21.8,.528,0.2,0.6,.333,11.3,21.2,.533,.532,4.8,6.3,.762,1.1,3.2,4.3,3.9,2.4,0.8,1.6,3.8,28.0,5843
8691,1992-93,27,bos,nba,sg,1,1,13.0,7.0,11.0,.636,0.0,1.0,.000,7.0,10.0,.700,.636,3.0,4.0,.750,2.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,17.0,5843
8692,1989-90,23,den,nba,sg,3,0,23.3,5.0,9.7,.517,0.0,0.3,.000,5.0,9.3,.536,.517,4.7,6.3,.737,1.7,4.3,6.0,3.0,0.3,0.0,2.7,2.0,14.7,5846
8693,2012-13,24,okc,nba,sg,8,0,8.5,0.4,1.1,.333,0.1,0.6,.200,0.3,0.5,.500,.389,0.1,0.5,.250,0.0,1.8,1.8,0.5,0.1,0.1,0.3,1.3,1.0,5847
8694,2017-18,29,nop,nba,sg,3,0,4.7,0.0,0.3,.000,0.0,0.0,"",0.0,0.3,.000,.000,0.3,0.7,.500,0.0,0.3,0.3,0.0,0.0,0.0,0.7,0.0,0.3,5847
8695,1974-75,22,det,nba,sg,2,"",3.5,0.5,0.5,1.000,,,,,,,,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,,0.5,1.0,5848
8696,1967-68,23,ken,aba,pf,5,"",34.6,4.0,9.2,.435,0.0,0.0,"",4.0,9.2,.435,.435,6.4,8.4,.762,"","",11.6,1.4,"","",3.2,5.0,14.4,5849
8697,1968-69,24,ken,aba,pf,7,"",37.1,4.9,11.1,.436,0.0,0.1,.000,4.9,11.0,.442,.436,4.3,5.9,.732,"","",12.7,1.1,"","",3.0,3.6,14.0,5849
8698,1969-70,25,ken,aba,pf,12,"",39.6,6.1,11.2,.545,0.0,0.0,"",6.1,11.2,.545,.545,5.5,8.3,.667,"","",12.0,2.2,"","",2.5,4.2,17.7,5849
8699,1970-71,26,ken,aba,pf,19,"",30.9,4.3,8.9,.476,0.0,0.0,"",4.3,8.9,.476,.476,2.0,3.5,.567,4.0,7.5,11.5,1.8,"","",1.1,3.9,10.5,5849
8700,1973-74,29,vir,aba,pf,3,"",7.7,1.0,3.7,.273,0.0,0.7,.000,1.0,3.0,.333,.273,0.0,0.0,"",0.7,1.3,2.0,0.0,0.0,0.3,1.3,1.7,2.0,5849
8701,2013-14,23,por,nba,pg,11,11,42.4,7.5,17.2,.439,2.5,6.4,.386,5.1,10.8,.471,.511,5.4,6.0,.894,1.1,4.0,5.1,6.5,1.0,0.1,2.7,2.6,22.9,5850
8702,2014-15,24,por,nba,pg,5,5,40.2,7.8,19.2,.406,1.0,6.2,.161,6.8,13.0,.523,.432,5.0,6.4,.781,0.4,3.6,4.0,4.6,0.4,0.6,2.4,3.0,21.6,5850
8703,2015-16,25,por,nba,pg,11,11,39.7,8.1,22.0,.368,3.8,9.7,.393,4.3,12.3,.348,.455,6.5,7.1,.910,1.1,3.2,4.3,6.3,1.3,0.3,3.0,2.1,26.5,5850
8704,2016-17,26,por,nba,pg,4,4,37.8,9.8,22.5,.433,2.3,8.0,.281,7.5,14.5,.517,.483,6.0,6.3,.960,1.0,3.5,4.5,3.3,1.3,0.5,3.3,2.8,27.8,5850
8705,2017-18,27,por,nba,pg,4,4,40.5,6.3,17.8,.352,2.3,7.5,.300,4.0,10.3,.390,.415,3.8,4.3,.882,0.8,3.8,4.5,4.8,1.3,0.0,4.0,2.0,18.5,5850
8706,2018-19,28,por,nba,pg,16,16,40.6,8.6,20.6,.418,3.7,9.9,.373,4.9,10.8,.459,.508,5.9,7.1,.833,0.5,4.3,4.8,6.6,1.7,0.3,3.8,2.5,26.9,5850
8707,2019-20,29,por,nba,pg,4,4,35.8,6.5,16.0,.406,3.3,8.3,.394,3.3,7.8,.419,.508,8.0,8.3,.970,0.3,3.3,3.5,4.3,0.5,0.3,3.5,1.0,24.3,5850
8708,2020-21,30,por,nba,pg,6,6,41.3,10.3,22.3,.463,5.8,13.0,.449,4.5,9.3,.482,.593,7.8,8.3,.940,0.2,4.2,4.3,10.2,1.0,0.7,2.2,1.5,34.3,5850
8709,2012-13,24,hou,nba,pg,4,3,21.0,1.5,6.0,.250,0.5,3.0,.167,1.0,3.0,.333,.292,0.5,0.5,1.000,0.0,2.0,2.0,2.0,0.5,0.3,2.0,2.3,4.0,5851
8710,2013-14,25,hou,nba,pg,6,0,29.5,4.2,10.2,.410,0.8,3.8,.217,3.3,6.3,.526,.451,2.2,2.7,.813,1.2,2.5,3.7,4.3,0.5,0.2,2.2,2.5,11.3,5851
8711,2015-16,27,cho,nba,sg,7,0,27.0,3.7,9.0,.413,0.4,2.0,.214,3.3,7.0,.469,.437,4.6,5.6,.821,0.4,1.9,2.3,2.6,0.7,0.0,1.6,3.0,12.4,5851
8712,2018-19,30,tor,nba,pg,8,0,3.4,0.3,1.1,.222,0.1,0.3,.500,0.1,0.9,.143,.278,0.5,0.5,1.000,0.0,0.4,0.4,0.5,0.1,0.0,0.6,0.3,1.1,5851
8713,1981-82,23,mil,nba,c,6,"",18.7,2.3,4.0,.583,0.0,0.0,"",2.3,4.0,.583,.583,0.8,1.2,.714,1.0,3.5,4.5,0.8,0.3,2.5,1.5,3.8,5.5,5853
8714,1982-83,24,mil,nba,pf,9,"",22.9,3.0,7.0,.429,0.0,0.1,.000,3.0,6.9,.435,.429,0.4,0.6,.800,2.3,4.4,6.8,1.2,1.0,1.7,1.9,3.3,6.4,5853
8824,1971-72,29,chi,nba,pf,4,"",43.3,8.0,22.3,.360,,,,,,,,2.8,3.3,.846,"","",6.8,1.8,"","",,4.3,18.8,5896
8715,1983-84,25,mil,nba,pf,16,"",23.0,2.4,4.9,.500,0.0,0.0,"",2.4,4.9,.500,.500,1.9,3.0,.625,1.6,4.4,6.0,0.6,0.3,1.5,1.7,3.9,6.8,5853
8716,1984-85,26,mil,nba,c,8,8,25.4,3.4,7.5,.450,0.0,0.0,"",3.4,7.5,.450,.450,1.9,4.0,.469,3.4,4.4,7.8,1.9,0.8,1.9,2.0,4.5,8.6,5853
8717,1985-86,27,mil,nba,c,14,1,23.9,4.7,7.4,.641,0.0,0.1,.000,4.7,7.3,.647,.641,2.5,4.1,.603,2.6,4.2,6.9,0.9,0.5,1.6,1.5,4.0,11.9,5853
8718,1986-87,28,sea,nba,c,9,7,22.9,2.2,5.6,.400,0.0,0.0,"",2.2,5.6,.400,.400,1.6,2.2,.700,3.2,3.0,6.2,0.8,0.8,1.4,1.1,4.1,6.0,5853
8719,1987-88,29,sea,nba,c,5,5,15.4,2.4,3.4,.706,0.0,0.0,"",2.4,3.4,.706,.706,0.8,1.0,.800,1.8,4.0,5.8,1.0,0.2,1.0,0.8,3.4,5.6,5853
8720,1988-89,30,sea,nba,c,8,8,20.0,2.1,4.9,.436,0.0,0.0,"",2.1,4.9,.436,.436,2.8,3.3,.846,1.6,3.1,4.8,0.3,0.3,2.6,1.1,3.5,7.0,5853
8721,1990-91,32,gsw,nba,c,6,5,12.0,2.0,4.2,.480,0.0,0.0,"",2.0,4.2,.480,.480,0.3,0.8,.400,1.2,3.5,4.7,0.3,0.0,1.2,1.3,2.5,4.3,5853
8722,1991-92,33,gsw,nba,c,4,3,11.8,1.5,3.8,.400,0.0,0.0,"",1.5,3.8,.400,.400,1.0,1.3,.800,0.8,2.0,2.8,0.3,0.0,1.0,0.8,2.3,4.0,5853
8723,1997-98,39,por,nba,c,2,0,5.5,0.5,1.5,.333,0.0,0.0,"",0.5,1.5,.333,.333,0.0,0.0,"",0.5,0.5,1.0,0.0,0.0,0.5,1.0,2.5,1.0,5853
8724,2020-21,20,por,nba,pf,3,0,3.0,0.3,1.3,.250,0.3,1.3,.250,0.0,0.0,"",.375,0.7,1.3,.500,0.0,0.3,0.3,0.0,0.0,0.3,0.3,0.0,1.7,5854
8725,1969-70,26,car,aba,pg,4,"",33.3,4.5,8.3,.545,0.0,0.0,"",4.5,8.3,.545,.545,1.5,2.3,.667,"","",4.5,3.5,"","","",3.5,10.5,5856
8726,1972-73,29,car,aba,pg,12,"",18.6,2.5,5.6,.448,0.0,0.2,.000,2.5,5.4,.462,.448,1.7,2.7,.625,1.2,1.8,3.0,1.3,"","",1.1,1.8,6.7,5856
8727,1973-74,30,car,aba,pg,4,"",26.5,3.8,8.5,.441,1.0,1.8,.571,2.8,6.8,.407,.500,0.8,2.0,.375,1.0,1.8,2.8,4.5,1.5,0.0,0.5,1.8,9.3,5856
8728,1974-75,31,ken,aba,pg,8,"",3.8,0.3,1.1,.222,0.0,0.0,"",0.3,1.1,.222,.222,0.0,0.0,"",0.5,0.1,0.6,0.5,0.1,0.0,0.1,0.0,0.5,5856
8729,1996-97,21,hou,nba,pg,2,0,7.5,0.5,2.0,.250,0.5,0.5,1.000,0.0,1.5,.000,.375,0.0,0.0,"",0.0,0.0,0.0,2.0,0.5,0.0,0.5,0.5,1.5,5858
8730,1998-99,23,pho,nba,pg,3,0,8.0,2.0,5.0,.400,0.0,0.3,.000,2.0,4.7,.429,.400,1.3,1.3,1.000,1.7,0.7,2.3,0.7,0.3,0.0,0.7,2.0,5.3,5858
8731,1999-00,24,pho,nba,pg,7,3,9.0,0.9,3.9,.222,0.3,0.9,.333,0.6,3.0,.190,.259,0.0,0.0,"",0.3,0.7,1.0,0.6,0.6,0.1,0.6,0.9,2.0,5858
8732,2001-02,26,sea,nba,pg,5,0,16.0,1.4,3.4,.412,0.2,0.6,.333,1.2,2.8,.429,.441,1.0,1.0,1.000,0.2,1.0,1.2,2.0,0.4,0.0,0.2,1.4,4.0,5858
8733,2005-06,20,lac,nba,pg,12,0,27.7,3.0,6.3,.474,0.1,0.1,1.000,2.9,6.3,.467,.480,1.4,1.8,.810,1.3,3.3,4.7,4.8,0.6,0.5,1.9,2.6,7.5,5859
8734,2013-14,28,brk,nba,pg,12,10,27.1,3.7,7.2,.512,0.1,0.1,1.000,3.6,7.1,.506,.517,2.3,3.1,.730,0.7,2.8,3.5,3.3,0.4,0.4,1.8,3.4,9.7,5859
8735,2014-15,29,gsw,nba,pg,21,0,17.9,2.0,3.8,.532,0.0,0.0,.000,2.0,3.7,.538,.532,1.0,1.2,.840,0.6,1.8,2.4,1.8,0.4,0.2,1.0,1.5,5.0,5859
8736,2015-16,30,gsw,nba,pg,24,7,21.4,3.4,7.0,.488,0.0,0.0,.000,3.4,7.0,.491,.488,1.3,1.5,.865,0.5,2.6,3.2,3.3,0.5,0.2,1.2,2.0,8.2,5859
8737,2016-17,31,gsw,nba,pg,14,0,15.7,2.4,4.2,.576,0.0,0.0,"",2.4,4.2,.576,.576,0.4,0.5,.714,0.7,1.4,2.1,1.4,0.4,0.1,0.7,1.7,5.2,5859
8738,2017-18,32,gsw,nba,pg,21,0,17.2,2.8,5.2,.536,0.0,0.0,.000,2.8,5.2,.541,.536,1.0,1.2,.880,0.5,1.7,2.2,1.5,0.3,0.0,0.8,1.6,6.7,5859
8739,2018-19,33,gsw,nba,pg,22,2,14.6,1.5,3.4,.453,0.0,0.1,.000,1.5,3.3,.466,.453,1.0,1.1,.840,0.5,0.9,1.4,1.4,0.5,0.2,0.4,1.6,4.0,5859
8740,1949-50,24,phw,nba,"",2,"","",3.0,8.0,.375,,,,,,,,2.0,3.5,.571,,,"",2.5,,,,6.0,8.0,5860
8741,1950-51,25,phw,nba,"",2,"","",1.0,1.5,.667,,,,,,,,0.0,0.0,"",,,1.0,0.0,,,,0.5,2.0,5860
8742,1952-53,24,syr,nba,sf,2,"",36.5,2.0,8.5,.235,,,,,,,,3.5,5.0,.700,,,4.5,2.5,,,,5.0,7.5,5864
8743,1953-54,25,syr,nba,sf,10,"",26.0,2.5,7.3,.342,,,,,,,,1.7,2.6,.654,,,5.7,2.0,,,,3.4,6.7,5864
8744,1954-55,26,syr,nba,sf,11,"",32.3,4.0,11.1,.361,,,,,,,,3.5,4.7,.750,,,8.1,3.2,,,,3.7,11.5,5864
8745,1955-56,27,syr,nba,sf,8,"",21.5,3.3,10.1,.321,,,,,,,,1.6,1.8,.929,,,5.4,0.9,,,,4.6,8.1,5864
8746,1956-57,28,syr,nba,sf,5,"",16.6,2.4,6.0,.400,,,,,,,,1.4,2.2,.636,,,4.2,1.0,,,,3.6,6.2,5864
8747,1957-58,29,syr,nba,sf,3,"",10.7,1.7,4.7,.357,,,,,,,,0.0,0.0,"",,,2.7,0.0,,,,2.7,3.3,5864
8748,1958-59,30,det,nba,sf,3,"",29.0,3.0,9.3,.321,,,,,,,,2.7,2.7,1.000,,,6.0,2.3,,,,4.0,8.7,5864
8749,1959-60,31,det,nba,sf,2,"",26.5,3.0,12.0,.250,,,,,,,,2.5,4.0,.625,,,4.5,1.5,,,,5.5,8.5,5864
8750,1984-85,25,hou,nba,sg,5,5,34.8,7.6,15.4,.494,0.0,0.0,"",7.6,15.4,.494,.494,2.0,2.8,.714,3.0,2.8,5.8,5.0,1.4,1.6,2.0,2.4,17.2,5865
8751,1985-86,26,hou,nba,sg,20,20,29.5,5.8,12.1,.481,0.1,0.3,.400,5.7,11.8,.483,.485,2.4,2.9,.810,1.7,1.6,3.3,4.3,0.8,0.3,2.4,2.4,14.1,5865
8752,1967-68,23,dlc,aba,sf,5,"",6.6,0.4,1.2,.333,0.0,0.0,"",0.4,1.2,.333,.333,0.6,0.6,1.000,"","",0.6,0.0,,,0.0,1.0,1.4,5867
8753,1968-69,24,dlc,aba,sf,3,"",6.0,1.0,2.7,.375,0.0,0.0,"",1.0,2.7,.375,.375,0.0,0.0,"","","",1.3,0.3,,,0.0,0.7,2.0,5867
8754,1952-53,25,syr,nba,sf,2,"",10.5,1.0,5.0,.200,,,,,,,,0.5,2.0,.250,,,2.5,1.0,,,,6.0,2.5,5868
8755,1950-51,21,ino,nba,"",1,"","",2.0,6.0,.333,,,,,,,,1.0,1.0,1.000,,,1.0,0.0,,,,3.0,5.0,5873
8756,1951-52,22,ino,nba,sf,2,"",5.0,0.0,1.5,.000,,,,,,,,0.0,0.0,"",,,0.0,0.0,,,,1.5,0.0,5873
8757,2022-23,20,mem,nba,pf,4,0,3.0,0.8,2.0,.375,0.0,0.5,.000,0.8,1.5,.500,.375,0.3,0.5,.500,0.3,0.5,0.8,0.3,0.0,0.0,0.0,0.0,1.8,5874
8758,1968-69,22,oak,aba,pg,16,"",23.8,4.7,11.0,.426,0.0,0.0,"",4.7,11.0,.426,.426,4.2,6.2,.677,"","",2.5,2.1,,,2.3,3.1,13.6,5876
8759,1970-71,24,vir,aba,"",1,"",1.0,0.0,0.0,"",0.0,0.0,"",0.0,0.0,"","",1.0,2.0,.500,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,5876
8760,1946-47,26,stb,baa,"",3,"","",3.3,15.0,.222,,,,,,,,3.7,5.0,.733,,,"",1.0,,,,2.3,10.3,5877
8761,1947-48,27,stb,baa,"",5,"","",3.4,11.0,.309,,,,,,,,4.4,5.6,.786,,,"",1.6,,,,3.8,11.2,5877
8762,1948-49,28,stb,baa,"",2,"","",3.5,11.5,.304,,,,,,,,3.0,4.5,.667,,,"",4.0,,,,5.0,10.0,5877
8763,1987-88,23,bos,nba,pf,9,0,2.9,0.9,1.2,.727,0.0,0.2,.000,0.9,1.0,.889,.727,0.0,0.0,"",0.1,0.3,0.4,0.0,0.0,0.1,0.1,0.4,1.8,5878
8764,1989-90,25,mil,nba,pf,4,4,36.8,4.0,10.0,.400,1.5,4.0,.375,2.5,6.0,.417,.475,0.0,0.0,"",1.0,5.8,6.8,1.3,2.0,2.3,2.3,4.3,9.5,5878
8765,1990-91,26,mil,nba,pf,3,0,13.7,1.7,5.3,.313,1.0,2.7,.375,0.7,2.7,.250,.406,0.3,0.7,.500,1.3,1.7,3.0,0.3,0.0,0.0,1.0,2.0,4.7,5878
8766,1997-98,33,sas,nba,pf,4,0,2.5,0.0,0.3,.000,0.0,0.0,"",0.0,0.3,.000,.000,0.0,0.0,"",0.0,0.5,0.5,0.3,0.3,0.0,0.0,0.0,0.0,5878
8767,1991-92,25,mia,nba,pf,3,3,40.0,5.0,12.0,.417,0.0,1.3,.000,5.0,10.7,.469,.417,2.3,3.3,.700,2.3,2.7,5.0,2.7,1.7,0.0,1.7,3.7,12.3,5880
